682,5,8.7,Pingzhuang
684,5,6.48,Manlucahoc
686,5,5.19,Dongping
689,5,9.67,Haridimun
698,5,4.71,Mingjiu
699,5,0.32,Besançon
704,5,6.19,Prochnookopskaya
707,5,9.71,Dzhayrakh
708,5,2.63,Kamnica
712,5,1.1,"Novi Itebej"
715,5,4.34,"Skuhrov nad B?lou"
741,5,9.61,Götene
745,5,5.03,"Euclides da Cunha"
750,5,3.24,Buyant
753,5,0.38,Velykoploske
755,5,6.49,Matiao
756,5,0.93,Yanliang
761,5,4.71,Zlatoust
766,5,6.52,"Lilin Satu"
769,5,8.85,Siquisique
770,5,6.77,Lukou
775,5,6.9,Blois
778,5,7.8,Suwaduk
780,5,0.28,Qinggou
781,5,3.12,Phoenix
782,5,6.48,Baie-Saint-Paul
785,5,0.64,Velas
786,5,4.26,Jabon
791,5,5.67,"Cabeças Verdes"
793,5,7.09,"Tres Isletas"
798,5,1.19,Gao
800,5,6.87,J?sk
802,5,8.56,Loket
808,5,9.02,"Ar Raw?"
810,5,6.67,Kolor
812,5,2.11,"María la Baja"
814,5,9.21,Ciranca
817,5,9.22,Neikeng
819,5,8.37,Stavyshche
824,5,6.21,"Malé Svato?ovice"
828,5,5.98,Nanshan
830,5,7.8,Wolfsberg
841,5,2.1,Bakau
842,5,8.98,Tagawa
846,5,1.87,Krzczonów
849,5,4.02,"Pa Kham"
850,5,7.8,Longaví
857,5,7.26,Neglasari
859,5,5.29,Guanting
860,5,9.8,Malanje
873,5,2.78,Laocheng
882,5,1.4,Shanghu
888,5,6.95,Obama
889,5,6.3,"São Gotardo"
892,5,3.81,Redakodi
895,5,1.79,"San Miguel de Cauri"
902,5,1.21,Shangping
903,5,4.82,Karanggintung
908,5,2.73,"Wola Jachowa"
912,5,1.35,Lamalera
921,5,7.15,Yaozhou
929,5,3.96,Strasbourg
931,5,2.34,Piraquara
964,5,3.59,Dobšice
967,5,2.83,Xiaozhen
968,5,0.39,Nangaroro
986,5,7.45,Beruniy
